                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Thu Apr 24 10:32:34 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.811 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.651 W
 Thu Apr 24 10:32:44 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     2,   2.175 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.738 W
 Thu Apr 24 10:32:54 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.173 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.027 V,  25.719 W
 Thu Apr 24 10:33:04 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.038 V,   1.027 V,  25.664 W
 Thu Apr 24 10:33:14 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.811 V,   1.261 V,   1.256 V,   1.037 V,   1.028 V,  25.651 W
 Thu Apr 24 10:33:24 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.027 V,  25.664 W
 Thu Apr 24 10:33:34 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.261 V,   1.256 V,   1.037 V,   1.027 V,  25.614 W
 Thu Apr 24 10:33:44 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.256 V,   1.038 V,   1.026 V,  25.683 W
 Thu Apr 24 10:33:54 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.260 V,   1.256 V,   1.037 V,   1.026 V,  25.633 W
 Thu Apr 24 10:34:04 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.633 W
 Thu Apr 24 10:34:14 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.027 V,  25.683 W
 Thu Apr 24 10:34:24 2014, 00:1e:c0:81:1d:ac,  43.0 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.683 W
 Thu Apr 24 10:34:34 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:34:44 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:34:54 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:35:04 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.633 W
 Thu Apr 24 10:35:14 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.261 V,   1.256 V,   1.036 V,   1.028 V,  25.633 W
 Thu Apr 24 10:35:24 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:35:34 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.633 W
 Thu Apr 24 10:35:44 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.683 W
 Thu Apr 24 10:35:54 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:36:04 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:36:14 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:36:24 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.633 W
 Thu Apr 24 10:36:34 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:36:44 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:36:54 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:37:04 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.035 V,   1.028 V,  25.646 W
 Thu Apr 24 10:37:14 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.256 V,   1.035 V,   1.028 V,  25.614 W
 Thu Apr 24 10:37:24 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:37:34 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:37:44 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.633 W
 Thu Apr 24 10:37:54 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:38:04 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.029 V,  25.627 W
 Thu Apr 24 10:38:14 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:38:24 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:38:34 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 10:38:44 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:38:54 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.254 V,   1.036 V,   1.029 V,  25.683 W
 Thu Apr 24 10:39:04 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.701 W
 Thu Apr 24 10:39:14 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.664 W
 Thu Apr 24 10:39:24 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.027 V,  25.646 W
 Thu Apr 24 10:39:34 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.627 W
 Thu Apr 24 10:39:44 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:39:54 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:40:04 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.596 W
 Thu Apr 24 10:40:14 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:40:24 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:40:34 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:40:44 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.664 W
 Thu Apr 24 10:40:54 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:41:04 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.034 V,   1.028 V,  25.646 W
 Thu Apr 24 10:41:14 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 10:41:24 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.811 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.651 W
 Thu Apr 24 10:41:34 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.683 W
 Thu Apr 24 10:41:44 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.257 V,   1.037 V,   1.029 V,  25.683 W
 Thu Apr 24 10:41:54 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:42:04 2014, 00:1e:c0:81:1d:ac,  40.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:42:14 2014, 00:1e:c0:81:1d:ac,  40.7 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.627 W
 Thu Apr 24 10:42:24 2014, 00:1e:c0:81:1d:ac,  40.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:42:34 2014, 00:1e:c0:81:1d:ac,  40.9 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.026 V,  25.646 W
 Thu Apr 24 10:42:44 2014, 00:1e:c0:81:1d:ac,  40.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.026 V,  25.646 W
 Thu Apr 24 10:42:54 2014, 00:1e:c0:81:1d:ac,  40.7 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.633 W
 Thu Apr 24 10:43:04 2014, 00:1e:c0:81:1d:ac,  40.4 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:43:14 2014, 00:1e:c0:81:1d:ac,  41.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:43:24 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:43:34 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:43:44 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.811 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.577 W
 Thu Apr 24 10:43:54 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.683 W
 Thu Apr 24 10:44:04 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.258 V,   1.255 V,   1.039 V,   1.028 V,  25.614 W
 Thu Apr 24 10:44:14 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:44:24 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.035 V,   1.028 V,  25.664 W
 Thu Apr 24 10:44:34 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.035 V,   1.028 V,  25.664 W
 Thu Apr 24 10:44:44 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:44:54 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.811 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.633 W
 Thu Apr 24 10:45:04 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.627 W
 Thu Apr 24 10:45:14 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.164 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.609 W
 Thu Apr 24 10:45:24 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:45:34 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.254 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:45:44 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.029 V,  25.701 W
 Thu Apr 24 10:45:54 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.027 V,  25.646 W
 Thu Apr 24 10:46:04 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.026 V,  25.627 W
 Thu Apr 24 10:46:14 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.683 W
 Thu Apr 24 10:46:24 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.646 W
 Thu Apr 24 10:46:34 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:46:44 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:46:54 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.811 V,   1.258 V,   1.256 V,   1.038 V,   1.028 V,  25.577 W
 Thu Apr 24 10:47:04 2014, 00:1e:c0:81:1d:ac,  41.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:47:14 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.260 V,   1.255 V,   1.035 V,   1.028 V,  25.614 W
 Thu Apr 24 10:47:24 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:47:34 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:47:44 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.258 V,   1.255 V,   1.036 V,   1.029 V,  25.646 W
 Thu Apr 24 10:47:54 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.646 W
 Thu Apr 24 10:48:04 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.257 V,   1.036 V,   1.026 V,  25.646 W
 Thu Apr 24 10:48:14 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:48:24 2014, 00:1e:c0:81:1d:ac,  42.2 C,   2.515 V,     1,       0,       0,     2,   2.172 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.029 V,  25.701 W
 Thu Apr 24 10:48:34 2014, 00:1e:c0:81:1d:ac,  41.9 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.037 V,   1.027 V,  25.664 W
 Thu Apr 24 10:48:44 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.261 V,   1.256 V,   1.036 V,   1.027 V,  25.627 W
 Thu Apr 24 10:48:54 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:49:04 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.261 V,   1.256 V,   1.037 V,   1.027 V,  25.627 W
 Thu Apr 24 10:49:14 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:49:24 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.614 W
 Thu Apr 24 10:49:34 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.255 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:49:44 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:49:54 2014, 00:1e:c0:81:1d:ac,  42.3 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.260 V,   1.256 V,   1.034 V,   1.028 V,  25.614 W
 Thu Apr 24 10:50:04 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.258 V,   1.255 V,   1.038 V,   1.028 V,  25.683 W
 Thu Apr 24 10:50:14 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.255 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:50:24 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.170 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.683 W
 Thu Apr 24 10:50:34 2014, 00:1e:c0:81:1d:ac,  41.2 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.261 V,   1.256 V,   1.037 V,   1.026 V,  25.627 W
 Thu Apr 24 10:50:44 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.254 V,   1.036 V,   1.028 V,  25.664 W
 Thu Apr 24 10:50:54 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:51:04 2014, 00:1e:c0:81:1d:ac,  41.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:51:14 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.811 V,   1.260 V,   1.255 V,   1.034 V,   1.028 V,  25.614 W
 Thu Apr 24 10:51:24 2014, 00:1e:c0:81:1d:ac,  42.0 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.258 V,   1.256 V,   1.037 V,   1.029 V,  25.664 W
 Thu Apr 24 10:51:34 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:51:44 2014, 00:1e:c0:81:1d:ac,  41.7 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.028 V,  25.664 W
 Thu Apr 24 10:51:54 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.166 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.627 W
 Thu Apr 24 10:52:04 2014, 00:1e:c0:81:1d:ac,  41.5 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.037 V,   1.029 V,  25.596 W
 Thu Apr 24 10:52:14 2014, 00:1e:c0:81:1d:ac,  41.8 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.257 V,   1.037 V,   1.028 V,  25.646 W
 Thu Apr 24 10:52:24 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.036 V,   1.028 V,  25.646 W
 Thu Apr 24 10:52:34 2014, 00:1e:c0:81:1d:ac,  42.1 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.038 V,   1.028 V,  25.646 W
 Thu Apr 24 10:52:44 2014, 00:1e:c0:81:1d:ac,  41.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.811 V,   1.259 V,   1.256 V,   1.038 V,   1.029 V,  25.596 W
 Thu Apr 24 10:52:54 2014, 00:1e:c0:81:1d:ac,  41.0 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.026 V,  25.646 W
 Thu Apr 24 10:53:04 2014, 00:1e:c0:81:1d:ac,  41.4 C,   2.515 V,     1,       0,       0,     2,   2.167 A,  11.834 V,   1.259 V,   1.256 V,   1.037 V,   1.027 V,  25.646 W
 Thu Apr 24 10:53:14 2014, 00:1e:c0:81:1d:ac,  41.6 C,   2.515 V,     1,       0,       0,     2,   2.169 A,  11.834 V,   1.260 V,   1.256 V,   1.036 V,   1.029 V,  25.664 W
