                     Date,               MAC,    temp,      Vout, PGOOD, MARG_UP, MARG_DN,  Load,       I_C,       V_C,    VADJ_A,    VADJ_B,    VADJ_C,    VADJ_D, Total Power
 Wed Apr 23 15:30:50 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.783 W
 Wed Apr 23 15:31:00 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.727 W
 Wed Apr 23 15:31:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.822 A,  11.926 V,   1.249 V,   1.248 V,   1.031 V,   1.023 V,  21.727 W
 Wed Apr 23 15:31:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.876 W
 Wed Apr 23 15:31:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:31:40 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 15:31:50 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:32:00 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.881 W
 Wed Apr 23 15:32:10 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.806 W
 Wed Apr 23 15:32:20 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.764 W
 Wed Apr 23 15:32:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.024 V,  21.806 W
 Wed Apr 23 15:32:40 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.841 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.993 W
 Wed Apr 23 15:32:50 2014, 00:1e:c0:81:1d:ac,  44.4 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:33:00 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 15:33:10 2014, 00:1e:c0:81:1d:ac,  44.7 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.022 V,  21.825 W
 Wed Apr 23 15:33:20 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.862 W
 Wed Apr 23 15:33:30 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.876 W
 Wed Apr 23 15:33:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.974 W
 Wed Apr 23 15:33:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.956 W
 Wed Apr 23 15:34:00 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:34:10 2014, 00:1e:c0:81:1d:ac,  44.6 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:34:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 15:34:30 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:34:40 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.839 W
 Wed Apr 23 15:34:50 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.881 W
 Wed Apr 23 15:35:00 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.974 W
 Wed Apr 23 15:35:10 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.949 V,   1.249 V,   1.247 V,   1.029 V,   1.023 V,  21.750 W
 Wed Apr 23 15:35:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.806 W
 Wed Apr 23 15:35:30 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.913 W
 Wed Apr 23 15:35:40 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.825 W
 Wed Apr 23 15:35:50 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.876 W
 Wed Apr 23 15:36:00 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.881 W
 Wed Apr 23 15:36:10 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.248 V,   1.031 V,   1.022 V,  21.802 W
 Wed Apr 23 15:36:20 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.764 W
 Wed Apr 23 15:36:30 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:36:40 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.802 W
 Wed Apr 23 15:36:50 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.825 W
 Wed Apr 23 15:37:00 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:37:10 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.783 W
 Wed Apr 23 15:37:20 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:37:30 2014, 00:1e:c0:81:1d:ac,  43.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  22.068 W
 Wed Apr 23 15:37:40 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     1,   1.845 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  22.049 W
 Wed Apr 23 15:37:50 2014, 00:1e:c0:81:1d:ac,  42.4 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.022 V,  21.937 W
 Wed Apr 23 15:38:00 2014, 00:1e:c0:81:1d:ac,  42.5 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.926 V,   1.249 V,   1.247 V,   1.030 V,   1.024 V,  21.876 W
 Wed Apr 23 15:38:10 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:38:20 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.974 W
 Wed Apr 23 15:38:30 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:38:40 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.820 W
 Wed Apr 23 15:38:50 2014, 00:1e:c0:81:1d:ac,  42.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:39:00 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.806 W
 Wed Apr 23 15:39:10 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.926 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.932 W
 Wed Apr 23 15:39:20 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.862 W
 Wed Apr 23 15:39:30 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  21.844 W
 Wed Apr 23 15:39:40 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 15:39:50 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.802 W
 Wed Apr 23 15:40:00 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.844 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  22.030 W
 Wed Apr 23 15:40:10 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.844 W
 Wed Apr 23 15:40:20 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.856 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.023 V,  22.180 W
 Wed Apr 23 15:40:30 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.825 W
 Wed Apr 23 15:40:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.068 W
 Wed Apr 23 15:40:50 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.249 V,   1.247 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 15:41:00 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
 Wed Apr 23 15:41:10 2014, 00:1e:c0:81:1d:ac,  42.9 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
 Wed Apr 23 15:41:20 2014, 00:1e:c0:81:1d:ac,  42.7 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  22.105 W
 Wed Apr 23 15:41:30 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.845 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  22.049 W
 Wed Apr 23 15:41:40 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.825 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.023 V,  21.764 W
 Wed Apr 23 15:41:50 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.023 V,  21.918 W
 Wed Apr 23 15:42:00 2014, 00:1e:c0:81:1d:ac,  43.4 C,   2.515 V,     1,       0,       0,     1,   1.837 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.913 W
 Wed Apr 23 15:42:10 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  22.025 W
 Wed Apr 23 15:42:20 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.850 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.105 W
 Wed Apr 23 15:42:30 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.974 W
 Wed Apr 23 15:42:40 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.918 W
 Wed Apr 23 15:42:50 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.820 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.750 W
 Wed Apr 23 15:43:00 2014, 00:1e:c0:81:1d:ac,  43.2 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.937 W
 Wed Apr 23 15:43:10 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.022 V,  21.900 W
 Wed Apr 23 15:43:20 2014, 00:1e:c0:81:1d:ac,  42.8 C,   2.515 V,     1,       0,       0,     1,   1.842 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  22.012 W
 Wed Apr 23 15:43:30 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.839 A,  11.949 V,   1.250 V,   1.246 V,   1.029 V,   1.023 V,  21.974 W
 Wed Apr 23 15:43:40 2014, 00:1e:c0:81:1d:ac,  43.6 C,   2.515 V,     1,       0,       0,     1,   1.861 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  22.236 W
 Wed Apr 23 15:43:50 2014, 00:1e:c0:81:1d:ac,  43.1 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.937 W
 Wed Apr 23 15:44:00 2014, 00:1e:c0:81:1d:ac,  43.5 C,   2.515 V,     1,       0,       0,     1,   1.887 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  22.553 W
 Wed Apr 23 15:44:10 2014, 00:1e:c0:81:1d:ac,  43.3 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.249 V,   1.247 V,   1.031 V,   1.023 V,  21.900 W
 Wed Apr 23 15:44:20 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.023 V,  21.825 W
 Wed Apr 23 15:44:30 2014, 00:1e:c0:81:1d:ac,  43.8 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.926 V,   1.250 V,   1.247 V,   1.031 V,   1.023 V,  21.857 W
 Wed Apr 23 15:44:40 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.918 W
 Wed Apr 23 15:44:50 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.848 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.025 V,  22.086 W
 Wed Apr 23 15:45:00 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:45:10 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:45:20 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.862 W
 Wed Apr 23 15:45:30 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.251 V,   1.248 V,   1.031 V,   1.023 V,  21.881 W
 Wed Apr 23 15:45:40 2014, 00:1e:c0:81:1d:ac,  44.5 C,   2.515 V,     1,       0,       0,     1,   1.823 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.788 W
 Wed Apr 23 15:45:50 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.827 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.023 V,  21.825 W
 Wed Apr 23 15:46:00 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.836 A,  11.949 V,   1.250 V,   1.247 V,   1.030 V,   1.023 V,  21.937 W
 Wed Apr 23 15:46:10 2014, 00:1e:c0:81:1d:ac,  44.3 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.926 V,   1.250 V,   1.247 V,   1.030 V,   1.024 V,  21.802 W
 Wed Apr 23 15:46:20 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.842 A,  11.926 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.969 W
 Wed Apr 23 15:46:30 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.842 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.024 V,  22.012 W
 Wed Apr 23 15:46:40 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.830 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.023 V,  21.862 W
 Wed Apr 23 15:46:50 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.819 A,  11.949 V,   1.250 V,   1.247 V,   1.029 V,   1.023 V,  21.732 W
 Wed Apr 23 15:47:00 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.831 A,  11.949 V,   1.250 V,   1.248 V,   1.030 V,   1.024 V,  21.881 W
 Wed Apr 23 15:47:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.847 A,  11.949 V,   1.249 V,   1.248 V,   1.029 V,   1.024 V,  22.068 W
 Wed Apr 23 15:47:20 2014, 00:1e:c0:81:1d:ac,  43.7 C,   2.515 V,     1,       0,       0,     1,   1.853 A,  11.949 V,   1.250 V,   1.248 V,   1.029 V,   1.022 V,  22.142 W
 Wed Apr 23 15:47:30 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.024 V,  21.844 W
 Wed Apr 23 15:47:40 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.834 A,  11.949 V,   1.250 V,   1.248 V,   1.031 V,   1.025 V,  21.918 W
 Wed Apr 23 15:47:50 2014, 00:1e:c0:81:1d:ac,  44.1 C,   2.515 V,     1,       0,       0,     1,   1.845 A,  11.949 V,   1.251 V,   1.247 V,   1.030 V,   1.023 V,  22.049 W
 Wed Apr 23 15:48:00 2014, 00:1e:c0:81:1d:ac,  43.9 C,   2.515 V,     1,       0,       0,     1,   1.877 A,  11.926 V,   1.250 V,   1.248 V,   1.029 V,   1.024 V,  22.379 W
 Wed Apr 23 15:48:10 2014, 00:1e:c0:81:1d:ac,  44.0 C,   2.515 V,     1,       0,       0,     1,   1.828 A,  11.949 V,   1.249 V,   1.248 V,   1.030 V,   1.024 V,  21.844 W
 Wed Apr 23 15:48:20 2014, 00:1e:c0:81:1d:ac,  44.2 C,   2.515 V,     1,       0,       0,     1,   1.833 A,  11.949 V,   1.251 V,   1.248 V,   1.030 V,   1.023 V,  21.900 W
